term,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14
96,νῆσος,0.00591921474040942,0.00918958632049201,0.000276501732926702,0.00506822875190649,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00241338323401385,7.34333005331258e-06,0.00190444200799802,0.0101402610639456,5.51638919229029e-06,4.1096791162546e-06
97,βοηθέω,3.81638603508022e-06,0.00533837348469587,0.000960911962943293,0.00641795678170849,0.000780277575175744,2.80995172502936e-06,0.0026047501680484,0.00732101265230164,4.0156127021861e-06,7.34333005331258e-06,0.00158756313811482,5.79112567900949e-06,5.51638919229029e-06,0.00596314439768543
98,γιγνώσκω,0.000957912894805135,5.92494282430175e-06,0.00287726060698974,0.0023687726923025,0.00368943497929303,0.00449873271177201,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
99,οἶδα,0.00114873219655915,5.92494282430175e-06,0.000824029916939974,6.74864014900997e-06,0.0032218918250599,0.00506072305677788,0.00180451970167408,5.85212841910603e-06,4.0156127021861e-06,0.00404617485937523,0.000953805398348427,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
100,δι,3.81638603508022e-06,0.00148716064889974,0.00150844014695656,6.74864014900997e-06,0.00410502889416693,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00341728640956037,7.34333005331258e-06,0.00206288144293962,0.0023222413972828,5.51638919229029e-06,4.1096791162546e-06
101,ὅμοιος,3.81638603508022e-06,5.92494282430175e-06,0.00164532219295988,6.74864014900997e-06,0.0046245212877593,0.000143307537976498,4.00115233187158e-06,5.85212841910603e-06,0.00261416386912315,0.00294467535137834,0.00158756313811482,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
102,ἀρχή,3.81638603508022e-06,0.00326464349619026,2.73764092006636e-06,6.74864014900997e-06,0.00342968878249685,0.00295325926300586,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00331184185404397,0.00127068426823163,5.79112567900949e-06,0.00441862774302453,4.1096791162546e-06
103,πλῆθος,3.81638603508022e-06,5.92494282430175e-06,0.00301414265299306,0.002031340684852,0.0015595161655643,0.00379624478051467,0.0054055568003585,5.85212841910603e-06,0.00281494450423246,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00103152945817991
104,φημί,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00270239943146752,0.00449873271177201,0.0026047501680484,5.85212841910603e-06,0.00221260259890454,7.34333005331258e-06,0.00364727579235561,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
105,νικάω,0.00305692521409926,5.92494282430175e-06,0.00451984515902956,6.74864014900997e-06,0.00129976996876812,2.80995172502936e-06,4.00115233187158e-06,0.0117101089666312,4.0156127021861e-06,0.00294467535137834,3.16878869883198e-06,5.79112567900949e-06,0.00193625260649389,4.1096791162546e-06
106,ἀεί,3.81638603508022e-06,0.00652336204955622,0.00150844014695656,6.74864014900997e-06,0.00306604410698219,0.00225077133174852,0.00100428923529977,5.85212841910603e-06,0.000204796247811491,7.34333005331258e-06,0.000795365963406828,0.00261179768123328,5.51638919229029e-06,4.1096791162546e-06
107,παρέχω,0.00267528661059123,0.002375902072545,0.00123467605494993,6.74864014900997e-06,0.0032218918250599,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00381884767977898,7.34333005331258e-06,0.00253819974776442,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
108,ἔπειτα,0.0021028287053292,0.00593086776712605,0.0047936092510362,6.74864014900997e-06,0.000936125293253456,0.00140778581423971,4.00115233187158e-06,0.00351712917988272,4.0156127021861e-06,0.00074167633538457,3.16878869883198e-06,5.79112567900949e-06,0.00524608612186807,4.1096791162546e-06
109,ἡγέομαι,3.81638603508022e-06,5.92494282430175e-06,0.0017822042389632,6.74864014900997e-06,0.00446867356968159,2.80995172502936e-06,0.000204058768925451,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000295347409629484,0.00717682233916967,4.1096791162546e-06
110,καθ,3.81638603508022e-06,0.00207965493132991,0.00301414265299306,6.74864014900997e-06,0.00306604410698219,0.00253176650425146,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00074167633538457,0.00301351805258922,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
111,συμβαίνω,3.81638603508022e-06,5.92494282430175e-06,0.00150844014695656,6.74864014900997e-06,0.00145561768684583,0.00112679064173677,0.00680596011651356,5.85212841910603e-06,0.00482275085532551,7.34333005331258e-06,0.00348883635741401,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
112,αἰσθάνομαι,0.00229364800708321,5.92494282430175e-06,0.00342478879100302,6.74864014900997e-06,0.00114392225069041,0.0032342544355088,0.0016044620850805,0.00146888423319561,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00596314439768543
113,μόνος,3.81638603508022e-06,0.00533837348469587,2.73764092006636e-06,6.74864014900997e-06,0.00374138421865227,0.00126728822798824,4.00115233187158e-06,5.85212841910603e-06,0.00181104132868593,7.34333005331258e-06,0.00158756313811482,0.00174312882938186,5.51638919229029e-06,4.1096791162546e-06
114,συμμαχία,3.81638603508022e-06,0.00563462062591096,2.73764092006636e-06,0.00101904466250051,0.000884176053894219,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.0123614447141436,5.79112567900949e-06,0.00055715530842132,0.00103152945817991
115,ταχύς,0.00114873219655915,5.92494282430175e-06,0.00246661446897979,6.74864014900997e-06,0.00171536388364202,0.00295325926300586,0.00200457731826766,0.000298458549374407,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00261179768123328,5.51638919229029e-06,0.00534669253024724
116,πεζός,0.00820904636145756,5.92494282430175e-06,0.00150844014695656,0.0023687726923025,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000591064970329709,0.00261416386912315,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00925088769068911
117,ἀδικέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00394918117608922,2.80995172502936e-06,0.00120434685189335,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00475635183694681,5.79112567900949e-06,5.51638919229029e-06,0.0016479813256181
118,ἐναντίος,0.00153037080006717,5.92494282430175e-06,0.00534113743504947,6.74864014900997e-06,0.00311799334634142,0.00182927857299412,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
119,ὁρμάω,0.00305692521409926,0.00622711490834113,0.00274037856098643,6.74864014900997e-06,0.000312734420942609,0.00225077133174852,0.000204058768925451,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00047848709352363,5.79112567900949e-06,0.00359116936418098,0.00493572461862178
120,δῆμος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.001356476669951,0.000156886702864897,0.0126475927143572,0.0026047501680484,5.85212841910603e-06,4.0156127021861e-06,0.000374509832718941,3.16878869883198e-06,0.0023222413972828,5.51638919229029e-06,4.1096791162546e-06
121,πρίν,3.81638603508022e-06,0.00148716064889974,0.00260349651498311,6.74864014900997e-06,0.00129976996876812,0.00295325926300586,0.0016044620850805,0.00146888423319561,0.00281494450423246,7.34333005331258e-06,0.00127068426823163,5.79112567900949e-06,0.00276371098533744,0.000826045502367175
122,μετ,3.81638603508022e-06,0.00415338491983552,0.00260349651498311,0.00540566075935699,0.00124782072940888,0.00435823512552054,0.0016044620850805,0.00176149065415091,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
123,ἀμύνω,3.81638603508022e-06,5.92494282430175e-06,0.00397231697501629,6.74864014900997e-06,0.00353358726121532,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00181104132868593,7.34333005331258e-06,0.00174600257305642,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
124,ἄνθρωπος,0.00133955149831316,0.00267214921376009,2.73764092006636e-06,6.74864014900997e-06,0.00254655171338981,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00361806704466968,0.00735067338336589,3.16878869883198e-06,0.0034804665330847,5.51638919229029e-06,4.1096791162546e-06
125,ἀξιόω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00405307965480769,2.80995172502936e-06,0.0016044620850805,5.85212841910603e-06,0.00201182196379524,7.34333005331258e-06,0.00285507861764762,5.79112567900949e-06,5.51638919229029e-06,0.000209593634928985
126,ἱππεύς,3.81638603508022e-06,0.00148716064889974,0.00944759881514901,0.012829164923268,1.03898478718475e-06,2.80995172502936e-06,0.000404116385519029,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000209593634928985
127,λακεδαιμονίους,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.002031340684852,0.00104002377197193,0.00154828340049118,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.0123614447141436,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
128,δίδωμι,3.81638603508022e-06,0.0047458792022657,2.73764092006636e-06,6.74864014900997e-06,0.00135171920812735,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00341728640956037,0.00331184185404397,0.00428103353212201,0.000874459977530432,5.51638919229029e-06,0.00308636901630721
129,δύο,0.00744576915444151,0.000302172084039389,0.00164532219295988,0.0037185007221045,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00441334136204086,3.16878869883198e-06,0.00116401626148091,0.00469444720263904,0.00308636901630721
130,ἔοικα,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00342968878249685,0.000564800296730902,4.00115233187158e-06,5.85212841910603e-06,0.00602743466598134,0.00257750884871271,0.000636926528465229,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
131,ἕτερος,0.00248446730883722,0.00356089063740535,0.00123467605494993,6.74864014900997e-06,0.002806297910186,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00074167633538457,0.000161608223640431,0.00377002281703518,5.51638919229029e-06,0.00144249736980537
132,πάλιν,3.81638603508022e-06,5.92494282430175e-06,0.00315102469899638,6.74864014900997e-06,0.000312734420942609,2.80995172502936e-06,0.00400515348420345,0.00410234202179333,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00261179768123328,0.00414280828341001,0.00493572461862178
133,τρόπος,0.00229364800708321,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00145561768684583,0.00393674236676614,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00514767436737212,0.000953805398348427,0.00319091024913423,0.00331534990456647,4.1096791162546e-06
134,βουλεύω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00270239943146752,0.00463923029802348,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00285507861764762,0.00203268511333233,5.51638919229029e-06,4.1096791162546e-06
135,δείδω,0.00153037080006717,5.92494282430175e-06,0.00137155810095325,6.74864014900997e-06,0.00181926236236049,0.00309375684925733,0.0026047501680484,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00127068426823163,5.79112567900949e-06,5.51638919229029e-06,0.00288088506049448
136,δέχομαι,0.00248446730883722,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00176731312300125,2.80995172502936e-06,0.00500544156717134,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.0060238673164796,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
137,στρατεύω,3.81638603508022e-06,0.0047458792022657,2.73764092006636e-06,0.00540566075935699,0.000572480617738795,0.00154828340049118,0.000404116385519029,0.00673579981039104,0.000204796247811491,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00800428071801322,4.1096791162546e-06
138,ἄγω,0.000767093593051124,5.92494282430175e-06,0.00164532219295988,0.00405593272955499,0.000312734420942609,0.00112679064173677,0.0026047501680484,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00158756313811482,0.000584903693579958,0.00276371098533744,0.00637411230931089
139,ἅπας,3.81638603508022e-06,5.92494282430175e-06,0.00219285037697315,6.74864014900997e-06,0.00171536388364202,2.80995172502936e-06,4.00115233187158e-06,0.00146888423319561,0.00361806704466968,0.00514767436737212,0.00348883635741401,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
140,πολεμέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00218290703787515,0.000283805124227966,0.0026047501680484,5.85212841910603e-06,0.00201182196379524,7.34333005331258e-06,0.00523167014177161,5.79112567900949e-06,0.00221207206610841,4.1096791162546e-06
141,φοβέω,0.000957912894805135,5.92494282430175e-06,0.00219285037697315,6.74864014900997e-06,0.00202705931979744,0.00196977615924558,0.00340498063442271,5.85212841910603e-06,0.000204796247811491,7.34333005331258e-06,0.00222132087788122,0.000584903693579958,5.51638919229029e-06,4.1096791162546e-06
142,οὐδ,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00270239943146752,0.00168878098674265,4.00115233187158e-06,5.85212841910603e-06,0.00602743466598134,7.34333005331258e-06,0.00158756313811482,0.000874459977530432,5.51638919229029e-06,4.1096791162546e-06
143,στρατόπεδον,0.0055375761369014,5.92494282430175e-06,0.00657307584907933,6.74864014900997e-06,1.03898478718475e-06,0.00253176650425146,4.00115233187158e-06,5.85212841910603e-06,0.00241338323401385,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
144,θέρος,3.81638603508022e-06,0.00296839635497517,2.73764092006636e-06,0.00844254882641148,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00819883191516755,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.0118657531526164,4.1096791162546e-06
145,χειμών,0.000957912894805135,5.92494282430175e-06,2.73764092006636e-06,0.00506822875190649,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000405576882920796,7.34333005331258e-06,3.16878869883198e-06,0.00405957910098565,0.0154514061276051,0.00288088506049448
146,ἀμφότερος,3.81638603508022e-06,5.92494282430175e-06,0.00205596833096984,0.0037185007221045,0.00145561768684583,0.000845795469233838,4.00115233187158e-06,5.85212841910603e-06,0.00241338323401385,7.34333005331258e-06,0.00523167014177161,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
147,χρή,3.81638603508022e-06,5.92494282430175e-06,0.000824029916939974,6.74864014900997e-06,0.00379333345801151,0.0032342544355088,4.00115233187158e-06,5.85212841910603e-06,0.000606357518030101,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
148,τρέπω,0.00248446730883722,0.000894666366469564,0.00794189630911251,6.74864014900997e-06,0.000624429857098032,0.00140778581423971,0.00140440446848692,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000295347409629484,5.51638919229029e-06,4.1096791162546e-06
149,κοινός,3.81638603508022e-06,0.00296839635497517,2.73764092006636e-06,6.74864014900997e-06,0.002806297910186,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00120869942335802,7.34333005331258e-06,0.00507323070683001,0.000295347409629484,5.51638919229029e-06,4.1096791162546e-06
150,οἰκέω,3.81638603508022e-06,0.0136332934387183,2.73764092006636e-06,6.74864014900997e-06,0.00171536388364202,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00201182196379524,7.34333005331258e-06,3.16878869883198e-06,0.0023222413972828,0.00166043314687938,4.1096791162546e-06
